x,y,pmi,count
fair,his,-0.23880360119280122,5
his,call,-0.23880360119280122,5
his,fair,-0.23880360119280122,5
i,noble,-0.23923669948442705,16
noble,i,-0.23923669948442705,16
do,one,-0.23925420283159252,6
one,do,-0.23925420283159252,6
the,true,-0.2393046548139088,22
true,the,-0.2393046548139088,22
in,st,-0.2393216636795339,9
st,in,-0.2393216636795339,9
lord,than,-0.23939038659793077,6
than,lord,-0.23939038659793077,6
lord,make,-0.23939038659793077,5
make,lord,-0.23939038659793077,5
son,you,-0.23939474959070167,14
you,son,-0.23939474959070167,14
shall,tis,-0.23941329182100002,5
tis,shall,-0.23941329182100002,5
s,way,-0.2394316151296995,5
way,s,-0.2394316151296995,5
but,henry,-0.23946100715605972,8
henry,but,-0.23946100715605972,8
not,than,-0.2394981653506625,17
than,not,-0.2394981653506625,17
a,let,-0.23962592550738496,28
let,a,-0.23962592550738496,28
are,ll,-0.23963846219246715,8
ll,are,-0.23963846219246715,8
but,edward,-0.239780458793783,9
edward,but,-0.239780458793783,9
am,is,-0.23982403333926344,17
is,am,-0.23982403333926344,17
art,with,-0.24015324377967898,7
with,art,-0.24015324377967898,7
of,shall,-0.24033830704163422,56
shall,of,-0.24033830704163422,56
i,nurse,-0.240361329759596,13
nurse,i,-0.240361329759596,13
madam,to,-0.24042077388939367,9
to,madam,-0.24042077388939367,9
am,from,-0.24056158429247632,5
from,am,-0.24056158429247632,5
i,nature,-0.2408602321486407,6
nature,i,-0.2408602321486407,6
d,good,-0.2412189976443389,17
good,d,-0.2412189976443389,17
do,s,-0.24128361999129294,26
s,do,-0.24128361999129294,26
for,noble,-0.24135583358998697,6
noble,for,-0.24135583358998697,6
him,how,-0.24146775821356692,11
how,him,-0.24146775821356692,11
provost,you,-0.24149110675161733,5
you,provost,-0.24149110675161733,5
his,well,-0.24184418174736386,14
well,his,-0.24184418174736386,14
a,all,-0.2419501892612983,48
all,a,-0.2419501892612983,48
come,of,-0.24201937676657045,41
of,come,-0.24201937676657045,41
man,o,-0.24202570721998978,5
o,man,-0.24202570721998978,5
mark,to,-0.24208793325685657,5
to,mark,-0.24208793325685657,5
hast,s,-0.24226090514856374,5
s,hast,-0.24226090514856374,5
have,life,-0.24239589673765607,6
life,have,-0.24239589673765607,6
his,you,-0.24244356874627457,87
you,his,-0.24244356874627457,87
be,father,-0.24247171630521996,10
father,be,-0.24247171630521996,10
not,some,-0.2428575017415726,11
some,not,-0.2428575017415726,11
marcius,of,-0.2428884874866866,8
of,marcius,-0.2428884874866866,8
a,whom,-0.24290363526862088,6
whom,a,-0.24290363526862088,6
be,speak,-0.24319134278620047,9
speak,be,-0.24319134278620047,9
they,thy,-0.2433260455220928,10
thy,they,-0.2433260455220928,10
s,too,-0.2436686680729541,10
too,s,-0.2436686680729541,10
queen,thy,-0.24401231558625924,7
thy,queen,-0.24401231558625924,7
hand,he,-0.24405936646275747,5
he,hand,-0.24405936646275747,5
be,duke,-0.24431978071903293,14
duke,be,-0.24431978071903293,14
by,in,-0.2449193500363091,38
in,by,-0.2449193500363091,38
gaunt,the,-0.2450856983370086,6
the,gaunt,-0.2450856983370086,6
brother,in,-0.2453958113917271,10
in,brother,-0.2453958113917271,10
cannot,in,-0.2453958113917271,8
in,cannot,-0.2453958113917271,8
shall,their,-0.2458474018264099,7
their,shall,-0.2458474018264099,7
is,may,-0.24598880359934766,15
may,is,-0.24598880359934766,15
death,have,-0.24649949717643335,8
have,death,-0.24649949717643335,8
dost,the,-0.2466620865719637,10
the,dost,-0.2466620865719637,10
ha,the,-0.2466620865719637,5
the,ha,-0.2466620865719637,5
both,but,-0.24687527555838354,5
but,both,-0.24687527555838354,5
be,lord,-0.24707721526422177,21
lord,be,-0.24707721526422177,21
lie,of,-0.24713936464034506,5
of,lie,-0.24713936464034506,5
queen,thee,-0.24719936249661276,5
thee,queen,-0.24719936249661276,5
be,did,-0.24762660747145687,10
did,be,-0.24762660747145687,10
angelo,s,-0.24786478266656234,5
s,angelo,-0.24786478266656234,5
d,doth,-0.24852469905325764,5
doth,d,-0.24852469905325764,5
is,petruchio,-0.24855994333697995,7
petruchio,is,-0.24855994333697995,7
this,warwick,-0.24858076816031138,6
warwick,this,-0.24858076816031138,6
can,will,-0.24879824779090637,5
will,can,-0.24879824779090637,5
duke,he,-0.2492538946409424,13
he,duke,-0.2492538946409424,13
do,there,-0.2493077647769905,6
there,do,-0.2493077647769905,6
his,we,-0.24958534550541742,25
we,his,-0.24958534550541742,25
have,heart,-0.24966459330242055,6
heart,have,-0.24966459330242055,6
hence,of,-0.24995034197417343,8
of,hence,-0.24995034197417343,8
of,welcome,-0.24995034197417343,6
welcome,of,-0.24995034197417343,6
do,is,-0.25050553606272236,29
is,do,-0.25050553606272236,29
who,you,-0.2505806624892841,17
you,who,-0.2505806624892841,17
duke,s,-0.25063983672133444,15
s,duke,-0.25063983672133444,15
man,your,-0.25082065968233874,11
your,man,-0.25082065968233874,11
his,me,-0.2509524907723962,47
me,his,-0.2509524907723962,47
as,out,-0.2510135910042514,7
out,as,-0.2510135910042514,7
not,nurse,-0.2511038472523053,5
nurse,not,-0.2511038472523053,5
in,would,-0.2511156708791432,22
would,in,-0.2511156708791432,22
her,his,-0.2514543655264579,22
his,her,-0.2514543655264579,22
a,your,-0.2514883519858969,87
your,a,-0.2514883519858969,87
before,in,-0.25212919405069545,8
in,before,-0.25212919405069545,8
come,o,-0.25216533857086965,8
o,come,-0.25216533857086965,8
king,queen,-0.25220487784842005,6
queen,king,-0.25220487784842005,6
his,speak,-0.25223947176359757,8
speak,his,-0.25223947176359757,8
far,of,-0.25274324215834354,5
kill,of,-0.25274324215834354,5
of,far,-0.25274324215834354,5
of,kill,-0.25274324215834354,5
d,let,-0.2529892161957631,13
let,d,-0.2529892161957631,13
as,son,-0.25301957370185,6
son,as,-0.25301957370185,6
o,we,-0.2530923282118289,12
we,o,-0.2530923282118289,12
and,lady,-0.2532227625624846,25
lady,and,-0.2532227625624846,25
fair,for,-0.25338692101152244,6
for,fair,-0.25338692101152244,6
s,them,-0.25339727126652334,15
them,s,-0.25339727126652334,15
dost,i,-0.2536345201850695,8
i,dost,-0.2536345201850695,8
edward,what,-0.2539558190472714,7
what,edward,-0.2539558190472714,7
him,king,-0.2542452315231965,19
king,him,-0.2542452315231965,19
the,too,-0.25431879877335556,33
too,the,-0.25431879877335556,33
how,no,-0.25447235319588957,8
no,how,-0.25447235319588957,8
nor,this,-0.2560366505399034,6
this,nor,-0.2560366505399034,6
not,very,-0.2560672667838554,6
very,not,-0.2560672667838554,6
lord,more,-0.2561253442416188,7
more,lord,-0.2561253442416188,7
richard,thee,-0.2562474914740098,5
thee,richard,-0.2562474914740098,5
that,that,-0.256317993825123,120
all,how,-0.25638554784017015,8
how,all,-0.25638554784017015,8
ere,my,-0.25733899384749265,6
my,ere,-0.25733899384749265,6
queen,we,-0.2582659834884519,6
we,queen,-0.2582659834884519,6
claudio,of,-0.2582757307583046,5
of,claudio,-0.2582757307583046,5
both,s,-0.2588601669680255,6
s,both,-0.2588601669680255,6
go,now,-0.2595677425571723,5
now,go,-0.2595677425571723,5
both,his,-0.25965374016592135,5
his,both,-0.25965374016592135,5
she,thou,-0.26027416720159113,13
thou,she,-0.26027416720159113,13
by,say,-0.2606638213722236,7
say,by,-0.2606638213722236,7
and,any,-0.2607323643412302,18
any,and,-0.2607323643412302,18
and,villain,-0.2607323643412302,6
villain,and,-0.2607323643412302,6
hath,will,-0.26082503592686773,8
will,hath,-0.26082503592686773,8
duke,thee,-0.26125542696107396,6
thee,duke,-0.26125542696107396,6
his,it,-0.26127341971773427,46
it,his,-0.26127341971773427,46
our,thee,-0.26180831625522927,10
thee,our,-0.26180831625522927,10
day,me,-0.2618089377817911,7
me,day,-0.2618089377817911,7
cannot,my,-0.2618866215982133,10
my,cannot,-0.2618866215982133,10
from,than,-0.2618866215982133,5
than,from,-0.2618866215982133,5
o,upon,-0.2620736272311187,5
o,us,-0.2620736272311187,5
upon,o,-0.2620736272311187,5
us,o,-0.2620736272311187,5
live,the,-0.262119037635789,15
the,live,-0.262119037635789,15
his,too,-0.26219100823128166,8
too,his,-0.26219100823128166,8
gloucester,my,-0.26220963721883367,14
my,gloucester,-0.26220963721883367,14
are,would,-0.26255619762844506,7
would,are,-0.26255619762844506,7
his,this,-0.2629471485474812,39
this,his,-0.2629471485474812,39
my,warwick,-0.26301612673918323,12
warwick,my,-0.26301612673918323,12
hath,is,-0.26329262484886623,16
is,hath,-0.26329262484886623,16
cannot,of,-0.2637386264598068,12
of,cannot,-0.2637386264598068,12
came,of,-0.2637386264598068,6
husband,of,-0.2637386264598068,6
of,came,-0.2637386264598068,6
of,husband,-0.2637386264598068,6
thee,them,-0.26401286150626285,6
them,thee,-0.26401286150626285,6
a,us,-0.26409293433855896,20
us,a,-0.26409293433855896,20
all,thy,-0.2642481686488747,16
thy,all,-0.2642481686488747,16
our,your,-0.26428823438214605,22
your,our,-0.26428823438214605,22
upon,with,-0.2646202526108529,12
with,upon,-0.2646202526108529,12
does,i,-0.26481868713758333,5
i,does,-0.26481868713758333,5
from,ll,-0.2648921317379386,6
ll,from,-0.2648921317379386,6
alone,the,-0.26514549226597683,5
each,the,-0.26514549226597683,5
the,alone,-0.26514549226597683,5
the,each,-0.26514549226597683,5
the,twenty,-0.26514549226597683,5
twenty,the,-0.26514549226597683,5
a,queen,-0.2651800299797732,19
queen,a,-0.2651800299797732,19
a,farewell,-0.2651800299797732,5
farewell,a,-0.2651800299797732,5
i,sun,-0.2660437781668895,6
sun,i,-0.2660437781668895,6
come,his,-0.26638712282488974,16
his,come,-0.26638712282488974,16
my,romeo,-0.26638712282488974,15
romeo,my,-0.26638712282488974,15
how,more,-0.26638712282488974,5
more,how,-0.26638712282488974,5
is,live,-0.2667227877767301,5
live,is,-0.2667227877767301,5
d,know,-0.267547936366688,9
know,d,-0.267547936366688,9
how,on,-0.26800091009403504,6
on,how,-0.26800091009403504,6
aumerle,the,-0.26815100240570205,6
the,aumerle,-0.26815100240570205,6
his,nor,-0.26823912768648317,6
nor,his,-0.26823912768648317,6
give,in,-0.26887690724124985,12
in,give,-0.26887690724124985,12
of,while,-0.2691336583465129,5
while,of,-0.2691336583465129,5
duke,his,-0.2691621768796619,12
his,duke,-0.2691621768796619,12
of,other,-0.26972899014899415,9
other,of,-0.26972899014899415,9
first,so,-0.2700158467415113,7
so,first,-0.2700158467415113,7
how,which,-0.2701022394226158,5
which,how,-0.2701022394226158,5
my,whose,-0.27020792003681365,7
whose,my,-0.27020792003681365,7
before,of,-0.27047200911877517,12
of,before,-0.27047200911877517,12
duke,to,-0.2708672545420242,38
to,duke,-0.2708672545420242,38
to,two,-0.27105162919217324,10
two,to,-0.27105162919217324,10
laurence,to,-0.27105162919217324,5
to,laurence,-0.27105162919217324,5
grace,the,-0.2711358559551642,15
the,grace,-0.2711358559551642,15
how,so,-0.27121060535445474,10
so,how,-0.27121060535445474,10
are,she,-0.27139505831195393,7
she,are,-0.27139505831195393,7
henry,the,-0.2715195083492863,31
the,henry,-0.2715195083492863,31
day,his,-0.2719196114248508,6
his,day,-0.2719196114248508,6
a,lord,-0.27195159069528263,35
lord,a,-0.27195159069528263,35
do,of,-0.2719693430893597,49
of,do,-0.2719693430893597,49
has,i,-0.27211792587908273,7
i,has,-0.27211792587908273,7
once,you,-0.2736176944126915,6
you,once,-0.2736176944126915,6
liege,the,-0.2741003349189033,5
the,liege,-0.2741003349189033,5
the,ye,-0.2741003349189033,5
ye,the,-0.2741003349189033,5
first,shall,-0.2742751098202673,5
shall,first,-0.2742751098202673,5
blood,he,-0.27450756418641387,5
he,blood,-0.27450756418641387,5
in,made,-0.2745540401329405,9
made,in,-0.2745540401329405,9
none,the,-0.274905329555133,11
the,none,-0.274905329555133,11
lucentio,my,-0.2752505831561949,5
my,lucentio,-0.2752505831561949,5
my,people,-0.2752505831561949,5
people,my,-0.2752505831561949,5
lords,that,-0.27545300426538405,5
that,lords,-0.27545300426538405,5
foul,the,-0.275575020484909,6
the,foul,-0.275575020484909,6
king,would,-0.27583632664453844,8
would,king,-0.27583632664453844,8
such,this,-0.27590389537154625,7
this,such,-0.27590389537154625,7
and,morrow,-0.275972330897967,8
morrow,and,-0.275972330897967,8
by,edward,-0.2764580885554555,5
edward,by,-0.2764580885554555,5
montague,the,-0.2766253099494069,7
the,montague,-0.2766253099494069,7
of,of,-0.27687164173108925,228
against,for,-0.27694295336056757,5
for,against,-0.27694295336056757,5
thy,york,-0.2772243750017966,5
york,thy,-0.2772243750017966,5
they,you,-0.2779123596388911,28
you,they,-0.2779123596388911,28
brother,with,-0.2779418046690788,7
with,brother,-0.2779418046690788,7
help,the,-0.2780217564319963,9
the,help,-0.2780217564319963,9
king,what,-0.2784441696549997,18
what,king,-0.2784441696549997,18
edward,not,-0.2787920812373793,11
not,edward,-0.2787920812373793,11
the,wife,-0.2799692685830012,15
wife,the,-0.2799692685830012,15
lady,that,-0.28019204017948945,11
that,lady,-0.28019204017948945,11
a,fear,-0.2811681353639035,8
fear,a,-0.2811681353639035,8
be,york,-0.2812045426305407,8
york,be,-0.2812045426305407,8
he,time,-0.28124094684538226,7
time,he,-0.28124094684538226,7
first,him,-0.2816656847588485,7
him,first,-0.2816656847588485,7
men,my,-0.28178145031515256,10
my,men,-0.28178145031515256,10
is,was,-0.2818114585709533,18
was,is,-0.2818114585709533,18
king,my,-0.2819692939521222,46
my,king,-0.2819692939521222,46
are,make,-0.282390442613417,5
make,are,-0.282390442613417,5
farewell,the,-0.28287425922640835,10
the,farewell,-0.28287425922640835,10
first,my,-0.28321951282747015,18
my,first,-0.28321951282747015,18
me,most,-0.28325993886742357,7
most,me,-0.28325993886742357,7
thee,were,-0.28336581753620366,5
were,thee,-0.28336581753620366,5
a,other,-0.28340485008597227,7
other,a,-0.28340485008597227,7
s,they,-0.28358949253058163,16
they,s,-0.28358949253058163,16
is,their,-0.28384372471225544,16
their,is,-0.28384372471225544,16
king,may,-0.28414458923895175,6
may,king,-0.28414458923895175,6
but,york,-0.2843136315307053,7
york,but,-0.2843136315307053,7
and,marcius,-0.28451021078781535,11
marcius,and,-0.28451021078781535,11
answer,of,-0.2849279255297449,5
of,answer,-0.2849279255297449,5
is,richard,-0.28524512793505763,13
richard,is,-0.28524512793505763,13
i,lucentio,-0.28548188743706415,8
lucentio,i,-0.28548188743706415,8
ll,thou,-0.2865095180597912,13
thou,ll,-0.2865095180597912,13
d,will,-0.2865157754426681,24
will,d,-0.2865157754426681,24
and,angelo,-0.2865396279475157,14
angelo,and,-0.2865396279475157,14
me,such,-0.28695054152799276,8
such,me,-0.28695054152799276,8
thou,we,-0.28700842044883584,21
we,thou,-0.28700842044883584,21
shall,thou,-0.28717896609481436,19
thou,shall,-0.28717896609481436,19
by,with,-0.28737363197390986,26
with,by,-0.28737363197390986,26
it,never,-0.2874267440091004,6
never,it,-0.2874267440091004,6
know,so,-0.2876010215426241,7
so,know,-0.2876010215426241,7
i,whose,-0.28826456182963955,11
whose,i,-0.28826456182963955,11
not,poor,-0.28839293197175303,5
poor,not,-0.28839293197175303,5
all,where,-0.2885702312115714,5
where,all,-0.2885702312115714,5
first,will,-0.28861454471417636,6
will,first,-0.28861454471417636,6
queen,this,-0.28866112582929604,9
this,queen,-0.28866112582929604,9
live,my,-0.28882339034546867,7
my,live,-0.28882339034546867,7
if,lord,-0.2889314248887328,9
lord,if,-0.2889314248887328,9
is,they,-0.28908353608276793,18
they,is,-0.28908353608276793,18
all,now,-0.28919020916397314,10
now,all,-0.28919020916397314,10
or,this,-0.28931370969649256,14
this,or,-0.28931370969649256,14
i,king,-0.28984669283951425,74
king,i,-0.28984669283951425,74
the,therefore,-0.2909418809744414,16
therefore,the,-0.2909418809744414,16
first,thy,-0.29108213363617486,6
thy,first,-0.29108213363617486,6
she,which,-0.29129153849255385,5
which,she,-0.29129153849255385,5
first,thou,-0.29384151484785964,8
thou,first,-0.29384151484785964,8
against,in,-0.2938591953283271,6
in,against,-0.2938591953283271,6
be,henry,-0.29434386523358175,8
henry,be,-0.29434386523358175,8
one,thy,-0.294656593994473,7
thy,one,-0.294656593994473,7
prince,you,-0.2948069934826295,8
you,prince,-0.2948069934826295,8
one,what,-0.29491283005235347,8
what,one,-0.29491283005235347,8
man,shall,-0.295293460459774,5
shall,man,-0.295293460459774,5
as,death,-0.29541178630220166,7
death,as,-0.29541178630220166,7
king,where,-0.2956705716295104,5
where,king,-0.2956705716295104,5
first,you,-0.2957052243755299,18
you,first,-0.2957052243755299,18
to,young,-0.29572925610793266,8
young,to,-0.29572925610793266,8
is,should,-0.29584157285215157,12
should,is,-0.29584157285215157,12
but,lady,-0.2960125067704393,6
lady,but,-0.2960125067704393,6
all,what,-0.29616741296209287,17
what,all,-0.29616741296209287,17
lady,the,-0.29655395651760097,25
the,lady,-0.29655395651760097,25
not,prince,-0.2965617210491801,5
prince,not,-0.2965617210491801,5
come,how,-0.29664872785742524,5
how,come,-0.29664872785742524,5
it,these,-0.29691716783930455,8
these,it,-0.29691716783930455,8
gentleman,that,-0.2973548457132138,5
that,gentleman,-0.2973548457132138,5
nurse,to,-0.29760526110668795,11
to,nurse,-0.29760526110668795,11
is,never,-0.2976971745490356,7
never,is,-0.2976971745490356,7
be,was,-0.298026082616709,14
was,be,-0.298026082616709,14
henry,this,-0.29802894159470456,7
this,henry,-0.29802894159470456,7
nurse,the,-0.2981142257831453,14
the,nurse,-0.2981142257831453,14
how,of,-0.29850073271901867,30
of,how,-0.29850073271901867,30
be,have,-0.2990113148865395,38
have,be,-0.2990113148865395,38
do,his,-0.29911569415955297,19
his,do,-0.29911569415955297,19
bolingbroke,of,-0.2995434570660334,8
of,bolingbroke,-0.2995434570660334,8
care,the,-0.2999075985251888,5
the,care,-0.2999075985251888,5
blood,i,-0.30014664947932623,15
i,blood,-0.30014664947932623,15
and,dost,-0.3002409056249038,8
dost,and,-0.3002409056249038,8
king,shall,-0.3002989758115814,12
shall,king,-0.3002989758115814,12
by,why,-0.30128167228048763,5
why,by,-0.30128167228048763,5
no,with,-0.30201679197650505,25
with,no,-0.30201679197650505,25
if,is,-0.30225694139893955,26
is,if,-0.30225694139893955,26
i,their,-0.302341908484956,37
their,i,-0.302341908484956,37
duke,you,-0.3023641755540267,23
you,duke,-0.3023641755540267,23
i,lady,-0.3035263901307068,20
lady,i,-0.3035263901307068,20
an,thy,-0.3040471108005425,6
thy,an,-0.3040471108005425,6
any,the,-0.30406355829634646,18
the,any,-0.30406355829634646,18
of,sir,-0.30411405789099594,34
sir,of,-0.30411405789099594,34
here,so,-0.30417012297581697,10
so,here,-0.30417012297581697,10
most,s,-0.304811495729599,7
s,most,-0.304811495729599,7
by,do,-0.30510327000498555,11
do,by,-0.30510327000498555,11
by,more,-0.3057821735071641,8
more,by,-0.3057821735071641,8
of,richard,-0.306027688575883,22
richard,of,-0.306027688575883,22
by,when,-0.3062793624359974,6
when,by,-0.3062793624359974,6
no,your,-0.30668873082416465,23
your,no,-0.30668873082416465,23
angelo,i,-0.3068800321382947,12
i,angelo,-0.3068800321382947,12
i,lives,-0.3068800321382947,5
lives,i,-0.3068800321382947,5
er,is,-0.307286402720902,5
is,er,-0.307286402720902,5
king,love,-0.307905028046522,6
love,king,-0.307905028046522,6
to,while,-0.30796371252494426,6
to,within,-0.30796371252494426,6
while,to,-0.30796371252494426,6
within,to,-0.30796371252494426,6
for,sweet,-0.30816318045751323,5
sweet,for,-0.30816318045751323,5
d,warwick,-0.3089406215249131,5
warwick,d,-0.3089406215249131,5
katharina,my,-0.30899916624385454,5
my,katharina,-0.30899916624385454,5
go,our,-0.3092722706299215,5
our,go,-0.3092722706299215,5
her,him,-0.3093203712315851,15
him,her,-0.3093203712315851,15
edward,me,-0.30939503938887425,9
me,edward,-0.30939503938887425,9
gentleman,to,-0.3097472652653615,9
to,gentleman,-0.3097472652653615,9
help,of,-0.31003864611277593,5
of,help,-0.31003864611277593,5
eyes,you,-0.31032592021290367,7
grace,you,-0.31032592021290367,7
you,eyes,-0.31032592021290367,7
you,grace,-0.31032592021290367,7
to,warwick,-0.31079300254380854,17
warwick,to,-0.31079300254380854,17
king,with,-0.3110303270387246,25
with,king,-0.3110303270387246,25
them,thou,-0.31280321847777576,10
thou,them,-0.31280321847777576,10
a,friends,-0.31310358229695595,6
friends,a,-0.31310358229695595,6
for,where,-0.3131551260150123,10
where,for,-0.3131551260150123,10
arms,i,-0.31351061103730776,5
i,arms,-0.31351061103730776,5
king,you,-0.3137601606955686,44
you,king,-0.3137601606955686,44
their,thou,-0.31463182952418384,10
thou,their,-0.31463182952418384,10
my,they,-0.31464467076101305,25
they,my,-0.31464467076101305,25
gone,that,-0.31479873599442243,5
that,gone,-0.31479873599442243,5
of,t,-0.31489114890718806,16
t,of,-0.31489114890718806,16
of,please,-0.31489114890718806,5
please,of,-0.31489114890718806,5
his,our,-0.31547255673449237,18
our,his,-0.31547255673449237,18
is,thus,-0.31550673296759313,6
thus,is,-0.31550673296759313,6
men,your,-0.3155144222494145,5
your,men,-0.3155144222494145,5
for,richard,-0.31652612210071884,11
richard,for,-0.31652612210071884,11
her,my,-0.3173563268281271,38
my,her,-0.3173563268281271,38
s,york,-0.3174878220102854,8
york,s,-0.3174878220102854,8
first,we,-0.3175702579553791,5
we,first,-0.3175702579553791,5
from,in,-0.31794647854033875,22
in,from,-0.31794647854033875,22
king,me,-0.3180891228133706,24
me,king,-0.3180891228133706,24
morrow,the,-0.31930352485308333,8
the,morrow,-0.31930352485308333,8
baptista,to,-0.31930363828192615,7
to,baptista,-0.31930363828192615,7
by,o,-0.31958911285338754,10
o,by,-0.31958911285338754,10
sir,then,-0.3195897476369612,5
then,sir,-0.3195897476369612,5
king,or,-0.3198042513462297,8
or,king,-0.3198042513462297,8
no,what,-0.3205831570401615,16
what,no,-0.3205831570401615,16
bolingbroke,to,-0.3206447442840332,10
to,bolingbroke,-0.3206447442840332,10
d,queen,-0.3209922555936542,8
queen,d,-0.3209922555936542,8
art,my,-0.32100807371686996,10
my,art,-0.32100807371686996,10
how,king,-0.3214778352357959,7
king,how,-0.3214778352357959,7
am,will,-0.3216773301173008,7
will,am,-0.3216773301173008,7
and,nurse,-0.32172982145864215,12
nurse,and,-0.32172982145864215,12
before,is,-0.3222401156265615,6
is,before,-0.3222401156265615,6
in,lady,-0.3225617662040263,9
lady,in,-0.3225617662040263,9
so,these,-0.32310487773774627,5
so,york,-0.32310487773774627,5
these,so,-0.32310487773774627,5
york,so,-0.32310487773774627,5
he,lady,-0.3236447953984696,6
lady,he,-0.3236447953984696,6
good,king,-0.3236992952297539,9
king,good,-0.3236992952297539,9
pompey,to,-0.32375797970817616,6
to,pompey,-0.32375797970817616,6
art,the,-0.32426694438463344,20
the,art,-0.32426694438463344,20
dost,of,-0.3244364668134185,5
of,dost,-0.3244364668134185,5
an,king,-0.3244741294797149,5
king,an,-0.3244741294797149,5
by,queen,-0.32476276813001054,5
queen,by,-0.32476276813001054,5
i,our,-0.3249312323079285,58
our,i,-0.3249312323079285,58
heaven,you,-0.324950011721636,7
you,heaven,-0.324950011721636,7
as,york,-0.32543551322974323,6
york,as,-0.32543551322974323,6
come,d,-0.3255398833443748,13
d,come,-0.3255398833443748,13
our,thy,-0.32556805897548896,12
thy,our,-0.32556805897548896,12
his,some,-0.3257688133305822,7
some,his,-0.3257688133305822,7
go,of,-0.32627973783660064,23
of,go,-0.32627973783660064,23
my,world,-0.3266119512348685,7
world,my,-0.3266119512348685,7
cominius,to,-0.32889761936058726,6
to,cominius,-0.32889761936058726,6
kill,the,-0.32987082190263195,7
northumberland,the,-0.32987082190263195,7
the,kill,-0.32987082190263195,7
the,northumberland,-0.32987082190263195,7
hortensio,i,-0.33010987285676946,7
i,hortensio,-0.33010987285676946,7
his,they,-0.3301405562891526,12
they,his,-0.3301405562891526,12
lord,that,-0.3304708559452634,27
that,lord,-0.3304708559452634,27
did,have,-0.33090045930002115,7
have,did,-0.33090045930002115,7
a,therefore,-0.33123959870549297,7
therefore,a,-0.33123959870549297,7
myself,the,-0.33209228189659,15
the,myself,-0.33209228189659,15
romeo,what,-0.3324979266691616,5
what,romeo,-0.3324979266691616,5
of,stay,-0.33261991586761963,8
stay,of,-0.33261991586761963,8
do,thy,-0.3326922922500725,12
thy,do,-0.3326922922500725,12
hear,in,-0.3331624449599137,8
in,hear,-0.3331624449599137,8
have,king,-0.3331869328973994,19
king,have,-0.3331869328973994,19
is,make,-0.3332354999280247,12
make,is,-0.3332354999280247,12
art,he,-0.3336290163050705,5
he,art,-0.3336290163050705,5
her,we,-0.33379548264733394,11
we,her,-0.33379548264733394,11
king,your,-0.33500742108177084,22
your,king,-0.33500742108177084,22
claudio,the,-0.335403310502593,7
the,claudio,-0.335403310502593,7
what,york,-0.33547255803736387,5
york,what,-0.33547255803736387,5
henry,is,-0.3361211881655129,9
is,henry,-0.3361211881655129,9
what,which,-0.33621304326688767,10
which,what,-0.33621304326688767,10
and,nay,-0.33645307827934856,12
nay,and,-0.33645307827934856,12
edward,the,-0.33723192154900106,30
the,edward,-0.33723192154900106,30
a,know,-0.3375218514970925,16
know,a,-0.3375218514970925,16
petruchio,s,-0.33804141301565027,5
s,petruchio,-0.33804141301565027,5
had,thou,-0.33846950026756484,7
thou,had,-0.33846950026756484,7
d,take,-0.3389038449023563,6
take,d,-0.3389038449023563,6
clarence,the,-0.339192622314529,13
the,clarence,-0.339192622314529,13
but,queen,-0.3392376608157193,8
queen,but,-0.3392376608157193,8
day,with,-0.33942569859818983,6
with,day,-0.33942569859818983,6
if,was,-0.33988029224121996,6
was,if,-0.33988029224121996,6
doth,you,-0.3400246524238874,9
you,doth,-0.3400246524238874,9
am,our,-0.3407995406494603,5
our,am,-0.3407995406494603,5
all,lord,-0.34109928248775595,9
lord,all,-0.34109928248775595,9
him,their,-0.3413740654655424,8
their,him,-0.3413740654655424,8
in,stay,-0.34230582439978346,5
stay,in,-0.34230582439978346,5
home,of,-0.34291987250743156,5
of,home,-0.34291987250743156,5
is,ll,-0.3433358268323505,17
ll,is,-0.3433358268323505,17
ever,my,-0.3434489427651152,6
my,ever,-0.3434489427651152,6
are,is,-0.3434985753753468,23
is,are,-0.3434985753753468,23
friar,to,-0.34396136579646314,9
to,friar,-0.34396136579646314,9
a,blood,-0.34436127602739797,8
blood,a,-0.34436127602739797,8
have,make,-0.3447688054472146,8
make,have,-0.3447688054472146,8
before,s,-0.3447747956746187,5
s,before,-0.3447747956746187,5
are,king,-0.34544218836050605,10
king,are,-0.34544218836050605,10
duke,king,-0.34544218836050605,6
king,duke,-0.34544218836050605,6
madam,the,-0.34566508908586385,9
the,madam,-0.34566508908586385,9
for,henry,-0.3460040376299437,8
henry,for,-0.3460040376299437,8
good,they,-0.34682935413241434,5
they,good,-0.34682935413241434,5
is,were,-0.34712556025646335,12
were,is,-0.34712556025646335,12
hastings,of,-0.34742037373410806,5
of,hastings,-0.34742037373410806,5
cousin,the,-0.34826722078839994,8
the,cousin,-0.34826722078839994,8
but,romeo,-0.34828578979311636,6
romeo,but,-0.34828578979311636,6
romeo,this,-0.3488617772540744,6
this,romeo,-0.3488617772540744,6
for,queen,-0.3488706782815468,10
queen,for,-0.3488706782815468,10
as,lady,-0.3493688448864888,5
lady,as,-0.3493688448864888,5
it,our,-0.34980847956371763,19
our,it,-0.34980847956371763,19
thou,were,-0.34988494146814814,8
were,thou,-0.34988494146814814,8
her,your,-0.35108929876238903,19
your,her,-0.35108929876238903,19
so,some,-0.35178159493008526,5
some,so,-0.35178159493008526,5
a,these,-0.35183640862227655,12
these,a,-0.35183640862227655,12
duke,that,-0.35253700512510666,17
that,duke,-0.35253700512510666,17
